city,state,country,dim_1,dim_2,dim_3
OldRiver-Winfree,TX,US,-0.095351115,0.19281605,-0.16404752
Horicon,WI,US,-0.00046487886,0.19227356,-0.30957764
Richfield,OH,US,0.01997475,0.3000812,-0.29914775
NorthEast,MD,US,0.106688805,0.28460097,-0.21649796
ShenandoahFarms,VA,US,0.055544313,0.32152274,-0.22589758
Ballinger,TX,US,-0.21205582,0.19653527,-0.24569039
MapleHeights-LakeDesire,WA,US,-0.13060299,0.11838086,-0.28864565
ShadyCove,OR,US,0.0092503335,0.15464726,-0.24144958
Meridian,CO,US,-0.014525341,0.14870313,-0.26375034
SocietyHill,NJ,US,0.17946586,0.31724548,-0.17678754
WildwoodLake,TN,US,-0.044640664,0.24657707,-0.18176275
Heavener,OK,US,-0.19602497,0.22300045,-0.23979683
PonderosaPark,CO,US,-0.08091644,0.18407537,-0.2636302
SouthGlensFalls,NY,US,0.0044438285,0.28299138,-0.23384812
Felton,CA,US,0.09273116,0.12530264,-0.2378936
Blanding,UT,US,-0.06587173,0.17665254,-0.2529829
Clearview,WA,US,0.022078933,0.043262918,-0.27796385
Ringgold,GA,US,-0.009705234,0.23463824,-0.17497574
Farmersville,TX,US,-0.18376112,0.21098901,-0.24606442
SouthDuxbury,MA,US,0.0078820335,0.20044777,-0.23792611
DellRapids,SD,US,-0.061349414,0.17869155,-0.30420423
LakeClarkeShores,FL,US,-0.077974536,0.21001223,-0.2038779
Paoli,IN,US,-0.07118245,0.2724712,-0.28917214
Bolivar,OH,US,-0.0142448135,0.30760857,-0.29072306
Fairbury,NE,US,-0.09880292,0.18718053,-0.31036147
Beloit,KS,US,-0.12177464,0.1768289,-0.30715567
Waukon,IA,US,-0.03867381,0.18706657,-0.31760785
Oakwood,OH,US,0.05436365,0.3022803,-0.29676154
LasAnimas,CO,US,-0.10571343,0.18200818,-0.2721086
Pajaro,CA,US,0.12700506,0.08609015,-0.24300511
NewLondon,MN,US,-0.040680103,0.1831897,-0.3110654
Cedaredge,CO,US,-0.064155884,0.18033902,-0.26488954
Northchase,NC,US,0.012742263,0.20962895,-0.21598238
Pittsboro,IN,US,-0.045776714,0.25082955,-0.304684
DoverBaseHousing,DE,US,0.08687739,0.24725795,-0.21191046
Dunean,SC,US,-0.00086344744,0.23038958,-0.18049383
ElDoradoSprings,MO,US,-0.16838677,0.2183307,-0.30521291
Frackville,PA,US,0.036902536,0.30040216,-0.22736804
Century,FL,US,-0.03886755,0.20676278,-0.14546633
TarpeyVillage,CA,US,0.26839486,0.010940851,-0.21230224
Mercer,PA,US,0.01863435,0.31402114,-0.27669924
Northumberland,PA,US,0.03586591,0.3281523,-0.22847272
Romeo,MI,US,0.050477732,0.24989353,-0.28260243
Brookville,NY,US,0.1569256,0.22617659,-0.18622272
Saluda,SC,US,-0.02657328,0.22777134,-0.1813316
CayugaHeights,NY,US,-0.02712806,0.27452305,-0.25760034
Heber,CA,US,0.08529142,0.10758376,-0.2562182
MossBeach,CA,US,0.042188566,0.1292978,-0.26371807
Zelienople,PA,US,0.014319167,0.33161727,-0.27856869
Bonanza,GA,US,0.0006928182,0.1997462,-0.14418502
Ridgecrest,FL,US,-0.014968722,0.19904807,-0.15210806
Gooding,ID,US,-0.068343624,0.17185973,-0.2581763
Palmyra,MO,US,-0.081129484,0.21479063,-0.3115107
LakeofthePines,CA,US,0.053870287,0.13491787,-0.26543224
McCall,ID,US,-0.11474793,0.18490729,-0.27870357
GordonHeights,NY,US,0.095088944,0.20227031,-0.20082928
Ozark,AR,US,-0.18152545,0.2077895,-0.25819275
Scissors,TX,US,-0.22286585,0.24513622,-0.19894442
Unicoi,TN,US,-0.08341487,0.2609911,-0.20736927
CombinedLocks,WI,US,0.010806672,0.18971875,-0.31047243
Kimberly,AL,US,-0.046107836,0.23005976,-0.16219144
PineLawn,MO,US,-0.022145253,0.22779581,-0.31571248
LoxahatcheeGroves,FL,US,-0.03132553,0.21312885,-0.19028567
Goldstream,AK,US,-0.07968578,0.20017876,-0.28136647
SouthernShops,SC,US,-0.01054018,0.23529966,-0.17749797
ElmCreek,TX,US,-0.18559511,0.20930272,-0.2179534
NorthBaltimore,OH,US,0.0031297808,0.2639812,-0.28970838
Omro,WI,US,0.0012033491,0.19678111,-0.30950588
Woodbridge,CA,US,0.19802359,0.05088546,-0.24423954
SawCreek,PA,US,0.024050739,0.28072286,-0.22370985
StallionSprings,CA,US,-0.009468682,0.12320997,-0.26559845
Christiana,TN,US,-0.061273523,0.23770829,-0.19785546
Darien,GA,US,0.0215294,0.18422233,-0.17446879
O'Neill,NE,US,-0.1089509,0.18720636,-0.30517063
Orofino,ID,US,-0.049791425,0.14582005,-0.30221573
Osceola,WI,US,-0.029737532,0.18720551,-0.3198331
GolfManor,OH,US,-0.02950205,0.287719,-0.29216582
Thompsonville,PA,US,0.011791377,0.3358512,-0.2703111
SandiaHeights,NM,US,-0.081961244,0.16329448,-0.2687758
TaylorLakeVillage,TX,US,-0.09482063,0.19478655,-0.15414716
KittyHawk,NC,US,-0.0013681399,0.21359646,-0.2325784
ValleyGrande,AL,US,-0.044893526,0.22150773,-0.14151686
Volcano,HI,US,-0.13363978,0.2179286,-0.26559126
Hubbard,OR,US,0.010775955,0.06846195,-0.25807992
MeinersOaks,CA,US,0.013570238,0.13437797,-0.25732124
Eveleth,MN,US,-0.046274345,0.21126704,-0.29377794
Greenhills,OH,US,-0.031340238,0.2851757,-0.2910172
Rineyville,KY,US,-0.076570116,0.2687384,-0.26974943
Dixmoor,IL,US,0.028859619,0.19989611,-0.30274212
LakeErieBeach,NY,US,0.0020232834,0.26679924,-0.2742226
NewtownGrant,PA,US,0.15872188,0.2924759,-0.18520133
Kelseyville,CA,US,-0.042604428,0.17352149,-0.26750016
CambridgeCity,IN,US,-0.03181832,0.26405886,-0.30088267
Canton,SD,US,-0.05365172,0.18022443,-0.3036201
Oglesby,IL,US,-0.020781057,0.21013474,-0.31448868
Hainesville,IL,US,0.025525142,0.19169256,-0.31428716
HelenaValleyNortheast,MT,US,-0.08547322,0.16715276,-0.26005572
LongLake,IL,US,0.009082631,0.19519827,-0.31443033
Oxford,MI,US,0.035509154,0.25237274,-0.28687716
Gallipolis,OH,US,-0.048356146,0.31662527,-0.2657369
PenArgyl,PA,US,0.074845634,0.29921916,-0.20638187
Oregon,IL,US,-0.016105033,0.19999936,-0.31621522
Osage,IA,US,-0.0429985,0.18094994,-0.31181777
Carey,OH,US,-0.0014903793,0.2735227,-0.29527295
Annandale,MN,US,-0.030970965,0.18591443,-0.31632292
Dublin,TX,US,-0.22301933,0.20172931,-0.23359798
Nowata,OK,US,-0.14832824,0.19528514,-0.29403087
Vienna,GA,US,0.016821792,0.17166816,-0.14943291
Baltimore,OH,US,-0.012859371,0.2990658,-0.28830513
Shadyside,OH,US,-0.022464685,0.32919353,-0.27087557
MissionHills,KS,US,-0.082295574,0.20452149,-0.3311842
Marlboro,NY,US,0.048203915,0.3029418,-0.19791384
Nanty-Glo,PA,US,0.023399174,0.3102328,-0.26868144
Amberley,OH,US,-0.02950205,0.287719,-0.29216582
MississippiState,MS,US,-0.099895336,0.19397534,-0.17222524
Sloan,NY,US,0.027077597,0.25982904,-0.2677886
Breñas,Vega Alta,PR,-0.19946525,0.17287794,-0.27832505
Robins,IA,US,-0.03677713,0.19525747,-0.31734517
Willcox,AZ,US,-0.014473853,0.15029207,-0.2564632
Lead,SD,US,-0.14148012,0.20859997,-0.26842797
Berwyn,PA,US,0.15585914,0.31878713,-0.18413466
MountPleasant,UT,US,-0.09509168,0.1729662,-0.25999302
Piggott,AR,US,-0.09278477,0.21249263,-0.25147244
BuzzardsBay,MA,US,0.026344273,0.19342764,-0.23249476
Morton,MS,US,-0.12582934,0.22535583,-0.15933482
Evergreen,AL,US,-0.06912378,0.21695447,-0.14057806
Unadilla,GA,US,0.015343589,0.16995129,-0.14659594
Indianola,WA,US,-0.0017709489,0.09761116,-0.30015922
Rockfish,NC,US,0.03472541,0.23176885,-0.19421557
Lockeford,CA,US,0.21652116,0.041840177,-0.23554745
HoldenHeights,FL,US,0.041530874,0.18591198,-0.15338625
WestLiberty,KY,US,-0.08495612,0.29845518,-0.25391057
PawPawLake,MI,US,0.0009320654,0.22149421,-0.2885622
GoldenGrove,SC,US,-0.00086344744,0.23038958,-0.18049383
Mariemont,OH,US,-0.02950205,0.287719,-0.29216582
ReliezValley,CA,US,0.16988052,0.064308055,-0.25333846
SouthernGateway,VA,US,0.045172855,0.31746182,-0.22272784
Gravette,AR,US,-0.19429535,0.21587993,-0.27077514
Teague,TX,US,-0.20171182,0.21224874,-0.18981706
SilverCreek,NY,US,0.008776076,0.26556846,-0.26961172
Brimfield,OH,US,0.022077816,0.29371786,-0.29512227
St.Johns,AZ,US,-0.0049292827,0.14145179,-0.26660466
LaConner,WA,US,-0.04184343,0.12145661,-0.28787458
Wrightstown,WI,US,-0.0017055013,0.20703788,-0.30597177
Poteet,TX,US,-0.1790398,0.21234363,-0.21532495
Riverside,MO,US,-0.08186312,0.20632115,-0.34340852
Goldendale,WA,US,-0.020750629,0.13219413,-0.2967259
Bloomer,WI,US,-0.037246462,0.19696227,-0.32529607
Lyons,KS,US,-0.12946208,0.18941997,-0.2962303
Seymour,WI,US,-0.012839764,0.21579303,-0.30430424
AmityGardens,PA,US,0.08497063,0.3144018,-0.21310006
HotSprings,SD,US,-0.13254224,0.20136076,-0.28081974
Hanover,IN,US,-0.07055413,0.2755403,-0.2887635
NellisAFB,NV,US,0.1419177,0.07728897,-0.25470605
Zumbrota,MN,US,-0.0373272,0.1832562,-0.3202129
GraniteHills,CA,US,0.09434564,0.062156837,-0.25124812
BrokenBow,NE,US,-0.131691,0.18798175,-0.29996985
Llano,TX,US,-0.20999418,0.20575845,-0.22062112
MoscowMills,MO,US,-0.09281728,0.21837452,-0.30907556
EmeraldLakes,PA,US,0.03494097,0.2744345,-0.22550888
LakeIsabella,CA,US,0.03190385,0.12444523,-0.25797242
GlenRaven,NC,US,-0.0012277525,0.28733325,-0.2030355
Grasonville,MD,US,0.10414819,0.2597837,-0.21644486
LeRoy,IL,US,-0.03811733,0.22808743,-0.30633616
EastPrairie,MO,US,-0.07959131,0.22082803,-0.26000002
Newaygo,MI,US,0.0034305837,0.21109162,-0.28987676
Waller,TX,US,-0.17921217,0.19265345,-0.17213999
WestMonroe,MI,US,0.041792233,0.25098553,-0.27681938
Huntingtown,MD,US,0.074133664,0.27524376,-0.2262561
SaukCity,WI,US,-0.009375831,0.1990802,-0.31516716
MyrtleCreek,OR,US,-0.042762242,0.13670725,-0.24769284
Kane,PA,US,-0.0076377206,0.29222074,-0.27559528
Vicksburg,MI,US,0.0061877854,0.2338707,-0.29127535
Vivian,LA,US,-0.18344174,0.21502846,-0.18288647
LocustValley,NY,US,0.15692565,0.22617659,-0.18622272
ThreeLakes,WA,US,-0.10721533,0.14460953,-0.286779
WatkinsGlen,NY,US,-0.026237274,0.28232685,-0.25701255
RedBud,IL,US,-0.049301006,0.23442021,-0.29232898
Yuma,CO,US,-0.1377745,0.17870396,-0.28718838
Raymond,MS,US,-0.12868558,0.22098419,-0.15437904
Balmville,NY,US,0.048203915,0.3029418,-0.19791384
CienegasTerrace,TX,US,-0.18201615,0.210741,-0.2335507
Alturas,FL,US,-0.009505611,0.20739487,-0.16789961
PineIsland,MN,US,-0.0373272,0.1832562,-0.3202129
Middleville,MI,US,0.012022826,0.2255306,-0.29363972
EastSandwich,MA,US,0.01577734,0.19135962,-0.23508662
EmeraldMountain,AL,US,-0.02074118,0.20844138,-0.13786434
Brentwood,MD,US,0.16311933,0.32330567,-0.20244971
MarlboroMeadows,MD,US,0.1135978,0.29576072,-0.22944094
RedOak,NC,US,0.021345114,0.27482015,-0.20586091
Pelham,GA,US,0.008183931,0.18485376,-0.14603472
Hicksville,OH,US,-0.0021861254,0.2593772,-0.29265085
CedarGrove,FL,US,-0.017646763,0.17761554,-0.18217985
HiddenMeadows,CA,US,0.10621495,0.06707735,-0.2492649
Wheatland,WY,US,-0.13726453,0.19420266,-0.2633222
Hanceville,AL,US,-0.057377454,0.23490427,-0.16371424
Hodgenville,KY,US,-0.071619995,0.2616361,-0.26699337
Shannondale,WV,US,0.06560742,0.32635406,-0.2207153
NorthPembroke,MA,US,0.038942073,0.21351235,-0.2305842
Sunset,LA,US,-0.097398154,0.21748792,-0.17147388
Brodhead,WI,US,-0.009694048,0.1924994,-0.31519333
Alexander,AR,US,-0.16064845,0.20228261,-0.23338683
Malvern,PA,US,0.111452945,0.31383818,-0.19786772
PutnamLake,NY,US,0.059239265,0.26522562,-0.19709283
McLendon-Chisholm,TX,US,-0.18331665,0.20819569,-0.23325703
Carlton,OR,US,-0.020994212,0.09949447,-0.27025053
CrossMountain,TX,US,-0.19785397,0.2100289,-0.21929824
Pawhuska,OK,US,-0.15683424,0.19134188,-0.28690025
Doolittle,TX,US,-0.21381897,0.23815063,-0.20200549
Rollingwood,CA,US,0.14029172,0.09091242,-0.25892615
HannahsMill,GA,US,-0.041462436,0.21988767,-0.13589649
Jasper,TN,US,-0.06061972,0.25791678,-0.17629455
MineralRidge,OH,US,0.012240658,0.31929684,-0.29892275
Heyburn,ID,US,-0.06858633,0.15276626,-0.26217288
Oakhurst,CA,US,-0.03890162,0.17587587,-0.2643705
Clifton,TX,US,-0.2186193,0.20619465,-0.22284187
MooreHaven,FL,US,-0.018550336,0.2130044,-0.1685674
HighlandAcres,DE,US,0.08863067,0.26107106,-0.212511
AguasBuenas,Aguas Buenas,PR,-0.1931764,0.17932609,-0.26883128
MonoVista,CA,US,-0.014678537,0.16203862,-0.2472776
Aledo,IL,US,-0.046725858,0.19886234,-0.3223325
MountOrab,OH,US,-0.03844991,0.27730906,-0.2785381
PineyPointVillage,TX,US,-0.13755602,0.18066265,-0.15891373
Mobridge,SD,US,-0.09772208,0.17014682,-0.29448906
Kekaha,HI,US,-0.15532374,0.20099048,-0.27597013
Oaklawn-Sunview,KS,US,-0.11395325,0.18616256,-0.30193987
PointBaker,FL,US,-0.022950526,0.19282049,-0.17618662
Lockland,OH,US,-0.02950205,0.287719,-0.29216582
TreasureLake,PA,US,-0.00581552,0.31960958,-0.27927092
Cottonport,LA,US,-0.110249065,0.20267762,-0.14087515
TierraVerde,FL,US,-0.04261119,0.20929709,-0.16244769
Landmark,AR,US,-0.16064845,0.20228261,-0.23338683
Iowa,LA,US,-0.09482403,0.21481846,-0.16782534
CanyonCreek,WA,US,-0.100319035,0.16980223,-0.29049954
Riverdale,CA,US,0.19061573,0.048056275,-0.23181392
SanMiguel,CA,US,0.14878896,0.06775302,-0.25340387
Ross,OH,US,-0.033044547,0.28201818,-0.29695836
Yadkinville,NC,US,-0.024026047,0.29775092,-0.21830992
LaVale,MD,US,0.03754582,0.32730055,-0.24979895
GibsonCity,IL,US,-0.03503903,0.22586791,-0.29831916
SouthBeach,FL,US,-0.03843532,0.21447112,-0.18127945
DennisPort,MA,US,0.0155225685,0.18545221,-0.23321028
MonteSereno,CA,US,0.1506031,0.056824654,-0.23284332
Houston,MS,US,-0.1060059,0.21183805,-0.1787299
Hobart,OK,US,-0.16268262,0.17727047,-0.27119008
Ingenio,Toa Baja,PR,-0.18807065,0.17237754,-0.2778968
Montura,FL,US,-0.026940519,0.22400439,-0.1688606
Freeland,PA,US,0.026831385,0.285925,-0.23214568
Smithville-Sanders,IN,US,-0.083578974,0.2731634,-0.29549602
Paulding,OH,US,-0.0011233235,0.2619255,-0.29183605
CapeMay,NJ,US,0.04713898,0.22917347,-0.22165014
Harlem,GA,US,-0.008781093,0.18876953,-0.17396931
Claxton,GA,US,0.012175904,0.18037423,-0.16457607
Tutwiler,MS,US,-0.11164177,0.18509242,-0.1971181
Minoa,NY,US,-0.012328302,0.272539,-0.25488794
OliverSprings,TN,US,-0.07242136,0.25437054,-0.22683942
Baldwin,GA,US,-0.07057532,0.24763066,-0.18648614
Meadowbrook,CA,US,0.12822929,0.044245727,-0.2527044
Hansville,WA,US,-0.0017709489,0.09761116,-0.30015922
LeisureVillageWest,NJ,US,0.12777038,0.22516446,-0.20102684
Heflin,AL,US,-0.06579133,0.22381656,-0.14429437
Campo,CA,US,-0.0708708,0.1549574,-0.2789155
EagleGrove,IA,US,-0.051222846,0.1769432,-0.31472018
NewHampton,IA,US,-0.041263282,0.1874379,-0.31299767
Calcium,NY,US,0.007720825,0.22190651,-0.26456755
LaCenter,WA,US,-0.03832913,0.11132404,-0.28062612
Dunkirk,IN,US,-0.018648598,0.25503337,-0.29465762
Marianna,AR,US,-0.1025321,0.1922705,-0.22009812
Concordia,NJ,US,0.16820276,0.2817501,-0.18651882
Richwood,LA,US,-0.10122716,0.1860939,-0.16996609
Newcastle,WY,US,-0.11160496,0.19816956,-0.27484122
ToaAlta,Toa Alta,PR,-0.18807065,0.17237754,-0.2778968
Haworth,NJ,US,0.11435692,0.30873537,-0.17048042
Trinity,TX,US,-0.19319776,0.21620062,-0.17460977
SouthDennis,MA,US,0.0115736015,0.19016479,-0.23779432
Tolono,IL,US,-0.03570207,0.23641045,-0.30057445
SouthVacherie,LA,US,-0.054999698,0.211914,-0.1547896
Ladonia,AL,US,-0.004675326,0.19737458,-0.12254149
Leavenworth,WA,US,-0.01736878,0.16186847,-0.3007132
Hominy,OK,US,-0.15721467,0.19308633,-0.28714526
Tuckerton,NJ,US,0.08315331,0.22408634,-0.21902019
Frontenac,KS,US,-0.14283712,0.2001412,-0.29686388
Pantops,VA,US,0.016624045,0.34463903,-0.23493174
Nyssa,OR,US,0.037543368,0.11528658,-0.26179186
VandenbergAFB,CA,US,0.0018940863,0.15112634,-0.25383776
Crosby,MN,US,-0.034458373,0.19520842,-0.29930443
Crisfield,MD,US,0.045154195,0.23720944,-0.21883368
Dewey,OK,US,-0.14567703,0.19470304,-0.29388028
FlatRock,NC,US,-0.06952029,0.2605928,-0.1985944
KarnesCity,TX,US,-0.19350587,0.22489358,-0.19799486
Coronita,CA,US,0.08301884,0.06137677,-0.26307282
SylvanBeach,NY,US,-0.032643147,0.27825794,-0.26108563
KeegoHarbor,MI,US,0.03316035,0.2600459,-0.28862447
McChordAFB,WA,US,0.009124267,0.046365436,-0.284691
Alma,GA,US,-0.00038820505,0.18618561,-0.15495118
Oakridge,OR,US,-0.086401016,0.15803747,-0.24472256
Elizabethtown,NC,US,0.005868347,0.23180524,-0.20718114
Cleves,OH,US,-0.054627802,0.2894108,-0.29337034
PineHills,CA,US,0.021253506,0.13615195,-0.23171982
Glasgow,MT,US,-0.077703126,0.16195025,-0.28418338
Waldron,AR,US,-0.20560879,0.22485888,-0.24162906
GrandMound,WA,US,-0.04844226,0.12478449,-0.2780927
Churchville,NY,US,0.039373834,0.2705489,-0.25361806
CasaConejo,CA,US,0.0043665157,0.09623058,-0.27545574
SkidwayLake,MI,US,-0.0016617425,0.23356502,-0.28820452
Mar-Mac,NC,US,0.022876358,0.2517253,-0.20623577
ShadySpring,WV,US,-0.061325554,0.29028687,-0.24839416
Paris,AR,US,-0.20080644,0.2193349,-0.25088933
Culloden,WV,US,-0.058625724,0.30875632,-0.2507525
TigerPoint,FL,US,-0.035427567,0.1985713,-0.17882074
EastlawnGardens,PA,US,0.074845634,0.29921916,-0.20638187
Bethel,OH,US,-0.03844991,0.27730906,-0.2785381
Burbank,WA,US,0.051581565,0.07783409,-0.2979151
Manila,AR,US,-0.10259026,0.19515125,-0.24148013
Kennedy,CA,US,0.2399337,0.022400942,-0.21793701
SleepyEye,MN,US,-0.06397155,0.18669596,-0.31280178
Ely,MN,US,-0.065006934,0.20908368,-0.29316145
MattapoisettCenter,MA,US,0.037030715,0.19560117,-0.23479359
Cornville,AZ,US,-0.010330977,0.16051932,-0.26029262
Elma,WA,US,-0.073788665,0.14093299,-0.28523812
NorthLakeport,CA,US,0.013860919,0.16042581,-0.2558617
HoughtonLake,MI,US,-0.02825395,0.23054118,-0.29489183
Northlake,TX,US,-0.19073299,0.1881443,-0.258026
Pixley,CA,US,0.14826585,0.06865418,-0.22061196
LakePlacid,NY,US,-0.020313444,0.23375458,-0.26247016
Howe,TX,US,-0.17918241,0.20542753,-0.255605
Reno,TX,US,-0.1924791,0.20952211,-0.23640527
Shallowater,TX,US,-0.14648928,0.17500669,-0.2757043
Peshtigo,WI,US,-0.014176737,0.22143093,-0.2985055
OakValley,NJ,US,0.18270211,0.26452595,-0.193801
Manor,PA,US,0.018494327,0.3479082,-0.27166054
Corunna,MI,US,0.0230972,0.23394202,-0.2887407
CrestviewHills,KY,US,-0.044624384,0.28652897,-0.28260872
HollywoodPark,TX,US,-0.1853291,0.21290217,-0.21919835
Mansfield,PA,US,-0.016031448,0.28593755,-0.2518791
Kinsey,AL,US,0.0011410149,0.1908359,-0.14319877
Auburn,NE,US,-0.07943722,0.19254947,-0.32676643
Mayfield,OH,US,0.056819323,0.28269926,-0.2819015
Schnecksville,PA,US,0.097644776,0.3046254,-0.19428697
FairchildAFB,WA,US,-0.0224787,0.119285814,-0.31225595
Mackinaw,IL,US,-0.03972467,0.220871,-0.31312716
DadeCityNorth,FL,US,0.002448469,0.20800391,-0.16125974
Nicholls,GA,US,0.0014086141,0.18889025,-0.1523428
Waterloo,WI,US,-0.0046544257,0.19484709,-0.31314704
LakeHolm,WA,US,-0.061795868,0.101905525,-0.28840253
Blennerhassett,WV,US,-0.02181819,0.3260569,-0.27342564
Kingwood,WV,US,-0.034759525,0.2839717,-0.25857836
Inwood,WV,US,0.06294571,0.3325099,-0.22956546
Blackstone,VA,US,0.005384367,0.31100142,-0.21229057
LakeCalifornia,CA,US,0.07138273,0.12848827,-0.2357711
Pottsgrove,PA,US,0.09650561,0.31338006,-0.20422076
Pottsville,AR,US,-0.18362272,0.22072653,-0.24426596
HemlockFarms,PA,US,0.009284499,0.2879458,-0.23100679
Upland,PA,US,0.16818576,0.2879908,-0.19491337
Bainbridge,OH,US,0.035124052,0.2913291,-0.2928842
LaurelLake,NJ,US,0.08539446,0.24136792,-0.21811503
Kamas,UT,US,-0.09991589,0.19182482,-0.25691193
Winchester,CA,US,0.07217748,0.090155385,-0.24898833
Barron,WI,US,-0.038632926,0.19397564,-0.32830322
StoryCity,IA,US,-0.052681934,0.18326156,-0.3188895
Graniteville,SC,US,0.0028314772,0.19123541,-0.18103042
DesertEdge,CA,US,0.020751067,0.10381596,-0.25282988
Sharpsburg,PA,US,0.037407205,0.34562418,-0.27245906
Cherryvale,SC,US,0.011776745,0.2019051,-0.19019745
ChattahoocheeHills,GA,US,-0.031906303,0.213594,-0.15076585
Alamo,GA,US,0.010853793,0.17714043,-0.14232886
SouthNyack,NY,US,0.11435692,0.30873543,-0.1704804
Fulton,IL,US,-0.022971757,0.19370884,-0.3238437
PortEwen,NY,US,0.015402038,0.3025444,-0.19983912
NewBaden,IL,US,-0.02933487,0.23453112,-0.30284068
Edcouch,TX,US,-0.22286585,0.24513622,-0.19894442
Patillas,Patillas,PR,-0.19275138,0.19249585,-0.25736266
Chesnee,SC,US,-0.023882158,0.258447,-0.18917346
PleasantGap,PA,US,0.032904744,0.32993734,-0.24943288
Islandia,NY,US,0.12018923,0.2087208,-0.19667736
Etna,PA,US,0.037407205,0.34562418,-0.27245906
Waialua,HI,US,-0.14221884,0.2024067,-0.27829993
PonceInlet,FL,US,-0.0014264646,0.21062645,-0.16933969
LakeJunaluska,NC,US,-0.08742011,0.24504551,-0.20603564
TaylorCreek,OH,US,-0.031340238,0.2851757,-0.2910172
Stanhope,NJ,US,0.034742348,0.2908684,-0.22236633
Greensboro,GA,US,-0.03506995,0.2162002,-0.16587977
MorelandHills,OH,US,0.035124052,0.2913291,-0.2928842
Manistique,MI,US,-0.03357449,0.2236086,-0.279508
SpringCity,PA,US,0.09650561,0.31338006,-0.20422076
SantoDomingo,Peñuelas,PR,-0.1638638,0.19773646,-0.25357237
ElmaCenter,NY,US,0.02235534,0.25385222,-0.26523256
LongPrairie,MN,US,-0.0489996,0.18718015,-0.30830723
Haviland,NY,US,0.030500565,0.31667602,-0.19686113
Winnsboro,TX,US,-0.20029311,0.19802698,-0.21279374
SharkRiverHills,NJ,US,0.12100006,0.2172235,-0.20342319
Plainview,MN,US,-0.04132232,0.19034079,-0.3244224
PalomaCreek,TX,US,-0.17626603,0.18772183,-0.26000515
BalconesHeights,TX,US,-0.15991569,0.20153697,-0.21390575
Haughton,LA,US,-0.16133736,0.19969366,-0.17731242
Grantville,GA,US,-0.032052062,0.21377201,-0.13821971
ElVerano,CA,US,0.10911025,0.10321574,-0.2557291
Cloverdale,VA,US,-0.03850925,0.3339694,-0.23357153
PrettyBayou,FL,US,-0.01764677,0.17761552,-0.18217985
LittletonCommon,MA,US,0.059682935,0.26118293,-0.21654879
Newbern,TN,US,-0.08758484,0.21139179,-0.23600549
Cuba,MO,US,-0.14397529,0.24250604,-0.29330426
Lindsborg,KS,US,-0.12151858,0.18545954,-0.30040663
Orange,OH,US,0.035124052,0.2913291,-0.2928842
Carthage,NY,US,0.010076133,0.2261386,-0.26489753
CitrusCity,TX,US,-0.21150506,0.23356214,-0.20473404
Medina,WA,US,0.004073734,0.044310357,-0.2796546
BlueRidge,VA,US,-0.05110515,0.3353294,-0.24685477
WestLakeHills,TX,US,-0.1910735,0.21367735,-0.20441718
Seacliff,CA,US,0.09273114,0.12530264,-0.2378936
Pendleton,SC,US,-0.03546238,0.233134,-0.17574307
Ohioville,PA,US,0.014632403,0.32410678,-0.27670622
LincolnPark,CO,US,-0.10745973,0.16613573,-0.27134445
Lakeland,GA,US,-0.0066527054,0.19032367,-0.14592111
MountOliver,PA,US,0.037407205,0.34562418,-0.27245906
Ainaloa,HI,US,-0.12866305,0.19982323,-0.2729884
TybeeIsland,GA,US,0.0051945895,0.17682675,-0.1818754
Essexville,MI,US,0.03329396,0.23044656,-0.28687173
Lagrange,IN,US,-0.007662326,0.2507157,-0.2869944
Sonterra,TX,US,-0.20697024,0.22113246,-0.20825058
GrandPoint,LA,US,-0.06633818,0.21353935,-0.16073564
WestEnd-CobbTown,AL,US,-0.053305846,0.22127433,-0.14039885
Dundee,OR,US,0.0053532645,0.07895506,-0.25987357
GrandSaline,TX,US,-0.20964366,0.21408704,-0.21077393
HowardsGrove,WI,US,0.00071615155,0.21410213,-0.3116504
Esparto,CA,US,0.07595137,0.13829117,-0.24861136
JonesCreek,TX,US,-0.15581797,0.21497405,-0.1689247
Montrose,NY,US,0.08030494,0.29265666,-0.18693797
Marysville,KS,US,-0.10282594,0.1962961,-0.3148441
Hahnville,LA,US,-0.041210044,0.20710878,-0.14504975
AguaDulce,TX,US,-0.022593498,0.1513083,-0.25616616
Baldwyn,MS,US,-0.11432511,0.22989188,-0.18699154
