city,dim_1,dim_2,dim_3
SutterCreek,-0.029223233,0.0076306015,0.008085238
GreenIsland,-0.010304188,-0.009142009,-0.057893325
RiverviewPark,0.019537333,-0.004622247,-0.08392465
GreenPark,0.03301088,-0.016886739,0.074920885
Loudonville,0.025198797,0.020515466,0.0042821798
Merkel,-0.027834525,0.041715063,0.0067043
Brusly,-0.009361975,0.033549577,0.02388044
WayneHeights,0.007675063,0.008065495,-0.036891
DesertHills,-0.030360522,0.021126373,0.01604386
MissouriValley,0.043760594,0.011619566,0.04628695
AbitaSprings,-0.016279344,0.03231578,0.016262269
Thomaston,0.03885115,-0.10257521,-0.2630398
HorseheadsNorth,-0.007615874,0.014942792,-0.025403658
Keaau,-0.0323269,0.037819184,0.011923045
VeronaWalk,-0.032770745,0.03700459,0.006275135
Eldora,0.043090004,0.0057728095,0.039282497
Moundville,-0.01357227,0.01923904,0.020799432
PearlRiver,-0.015397819,0.029300395,0.016118582
Sells,-0.031252515,0.022273079,0.0095737055
Sandusky,0.012383449,0.033832446,-0.029991556
Trenton,-0.0008205564,0.00250076,0.027764121
Irrigon,-0.06801504,-0.031964757,0.025688093
Hayward,0.009212792,0.011813477,0.015203812
ClarksonValley,0.03005335,-0.0059042107,0.07199933
Marietta,0.022974199,-0.004130243,-0.07737992
MeadowOaks,-0.03268858,0.029246368,0.0023354022
WarmBeach,-0.08065113,0.02001772,0.019560434
Eutaw,-0.013852159,0.020890202,0.018760895
Hamburg,-0.0061898995,0.030708576,0.022992047
Massanutten,0.011171805,0.0073328493,-0.017322253
Barnesville,0.0030603814,0.009116925,0.037253823
Whitesboro,-0.014007972,0.026797207,0.008761348
EastNewark,0.016533034,-0.020055484,-0.20818381
McConnelsville,0.016135577,0.008326911,0.0073360526
DavisJunction,0.05763326,0.0078391535,0.04463021
PeapackandGladstone,-0.005891038,0.007618279,-0.086907424
Fairmont,-0.0086698085,0.018169941,0.010559121
Moorefield,0.009756694,0.008586143,0.0029518628
Edisto,-0.009349502,0.02467362,0.017185
Dennison,0.024450887,0.013682873,0.006646047
Bluewell,-0.005061363,0.021607297,0.00586307
NewTown,-0.018659687,0.032184947,0.02583806
EastDouglas,-0.014365259,-0.0037993009,-0.064293526
Westminster,-0.0015288262,0.009194859,0.004298256
Okolona,-0.010698361,0.021827037,0.021635272
Brinkley,-0.0034151184,0.031035865,0.031522725
Rugby,-0.013589906,0.02510387,0.02838468
Garland,-0.020276338,-0.02139049,0.025933012
EastProspect,0.022974199,-0.004130243,-0.07737992
Okanogan,-0.024976535,-0.024920234,0.026820138
Cabazon,-0.0035101161,0.07481602,0.0076513723
InvernessHighlandsNorth,-0.030298812,0.0341882,0.010234549
FrazierPark,-0.016814629,0.006418236,0.009743266
Vergennes,-0.016969802,0.0050752987,-0.02263118
Rothsville,0.023723003,-3.2186508e-05,-0.06818465
CordesLakes,-0.033409156,0.020430297,0.013790469
LakeKiowa,-0.006893419,0.02455686,0.020585006
Rockville,0.0284377,0.0013793102,0.04384902
Wales,0.05112222,0.012622765,0.026457436
BuiesCreek,0.0013307099,0.010891572,-0.004896428
Sabetha,0.001872649,0.021735722,0.03083588
Huguley,-0.015054352,0.03079601,0.011851604
Dillsburg,0.019160012,0.0061719664,-0.070955664
Eminence,0.0086718,0.016523026,0.020359846
HooversonHeights,0.02891797,0.019230464,-0.006002102
Curwensville,0.0077909585,0.008712108,-0.016683826
Gap,0.015869081,-0.0017452444,-0.05919438
Plumsteadville,0.018529616,-0.009455115,-0.10079149
Coalfield,-0.006436566,0.009166452,0.0024808554
Deenwood,-0.022284737,0.03443282,0.017921364
Sabina,0.016439345,0.022218471,0.016803581
Centerville,0.017696885,0.028248793,0.014177809
Carlisle-Rockledge,-0.01434276,0.027046949,0.012601247
Pennington,0.02100887,-0.02082443,-0.123538315
Brownstown,0.023723003,-3.2186508e-05,-0.06818465
Glenrock,-0.02302041,0.035883695,0.006316745
Escobares,-0.038820542,0.05035633,0.002464928
EastDennis,-0.032234225,0.03825146,-0.037297044
RuidosoDowns,-0.037436564,0.04380736,0.01425668
Maine,0.020513158,0.012807861,0.0076329373
CanadianLakes,0.013949287,0.02191197,-0.008469816
WhiteSulphurSprings,-0.0013139816,0.0121699665,-0.0005456506
LakeMaryJane,-0.028195972,0.012004126,0.011138321
Feasterville,0.034076642,-0.034206215,-0.15933241
Luxemburg,0.02529665,0.021431122,-0.0025642922
WinterBeach,-0.035189044,0.041798286,0.008221769
LakeMeade,0.010854344,0.003966988,-0.05589714
Yorkville,-0.00571867,0.010863218,-0.04063677
Swedesboro,0.058270454,-0.018848961,-0.10295581
Leonardo,0.060062584,-0.009767653,-0.121055625
NorthRockSprings,-0.02677693,0.0028588392,0.039275993
Coopersburg,0.023944981,-0.005334289,-0.112155214
ForestHeights,0.052616067,-0.032457914,-0.07218052
Mondovi,0.030122336,0.0021190087,0.025765097
VillanoBeach,-0.023066524,0.03379017,0.01360473
LawsonHeights,0.02690257,0.01705084,0.0028254015
Martinsburg,0.012545009,0.016489001,-0.025434354
GeorgeWest,-0.03388967,0.0478175,0.008601729
Riverbend,-0.04181929,0.022302272,0.019427033
FridayHarbor,-0.080428846,0.016674632,0.026171576
Tappahannock,0.01579871,0.002857364,-0.014311935
Polkton,-0.006831001,0.006085343,0.006453156
Abbeville,-0.02144687,0.038601227,0.01666772
Marysville,0.0051888763,0.007185759,-0.062301114
NewPalestine,0.015498205,0.023724357,0.031017862
MyrtlePoint,-0.04613148,0.03398224,0.016480736
IndianSpringsVillage,-0.012234693,0.026465036,0.020530947
Turley,-0.0018538513,0.00037494302,0.024542652
Pima,-0.02838054,0.013260234,0.009148561
Argentine,0.03589013,0.032314412,-0.012988359
DelavanLake,0.045608092,0.0152132595,0.026472459
Millersburg,-0.09067391,-0.043034095,0.011393545
CenterPoint,0.05152672,0.001221224,0.041659445
St.Henry,0.029245606,0.030598925,0.0078544775
Brownville,0.06317264,-0.018555613,-0.1252477
Donalsonville,-0.024511244,0.03744606,0.016958078
Mathews,-0.02224505,0.036795057,0.020780316
Pacolet,-0.0036942286,0.0008938756,-0.0015920368
EastWilliston,0.016042814,-0.07729636,-0.2151803
Elmwood,0.030153235,0.011113304,0.034464482
Madrid,0.05780852,-0.0008363796,0.051180456
BolivarPeninsula,-0.035485797,0.04206412,0.012047091
Bakerstown,0.038691744,0.017840823,-0.042584278
Edneyville,-0.009945322,0.016790105,-0.0004116259
BroadCreek,-0.003123174,0.01969315,0.01847131
NewLisbon,0.03046016,0.00857353,0.017878244
EdwardsAFB,-0.021298202,-0.03839413,0.007830246
Eddyville,0.00512097,0.013083008,0.0281366
Premont,-0.035795223,0.0549018,0.0066817114
Maugansville,0.01738637,0.005143142,-0.045907684
Jay,-0.010467486,0.01334909,0.018336874
Ironton,-0.0017953473,0.015087621,0.022065315
JamestownWest,0.00608878,0.015163585,-0.008225806
PineCrest,-0.0076060686,0.016607687,0.0069425693
Lyford,-0.041783616,0.04879851,0.0055736694
Selbyville,0.0023300045,0.014497224,-0.016071765
Glenville,-0.023211753,-0.020631397,-0.17922413
Kalona,0.04517104,0.0017802025,0.043017585
LeisureKnoll,0.033860486,-0.0070331125,-0.08303533
Konterra,0.02730377,-0.023011211,-0.107312426
HawRiver,0.004231123,0.005025054,-0.005739441
SpiritLake,-0.040752042,-0.007526613,0.035728402
Deerfield,0.050762005,0.0066806274,0.032682702
Wellsburg,0.03498789,0.014114692,0.0012199555
CoventryLake,-0.013189325,-0.019297246,-0.083564766
Rockledge,0.073157795,-0.055676274,-0.16786675
HollyLakeRanch,-0.01718034,0.025232581,0.01790023
Brookville,0.017077588,0.02685226,0.014682704
Owings,0.027551813,-0.01232493,-0.036375865
Nice,-0.033138562,0.018239083,0.01671518
Fredericktown,0.01838029,0.020714043,0.0030060224
MaysLanding,0.019911673,-0.0046442784,-0.03770917
Osburn,-0.037514362,0.012717275,0.018691894
Downs,0.023929821,0.019215206,0.031756483
RockRapids,0.024961146,0.02161601,0.036071133
Lauderdale,0.09368386,-0.05431159,0.067636676
KentAcres,0.016523214,0.0054455306,-0.041872744
WestLafayette,0.020965423,0.011274813,0.004232391
Paynesville,0.023182655,0.0048446795,0.043590717
Jayuya,-0.04777308,0.08263497,0.0026923108
LeCenter,0.028938029,0.00838751,0.038733616
Mabton,-0.053123135,-0.031717353,0.032746714
Yardley,0.044145174,-0.034594584,-0.16153654
Ahwahnee,-0.0243594,0.014143677,0.010139296
Derry,0.025598178,0.01219937,-0.016455209
Poynette,0.055196248,0.010368853,0.029674215
Idyllwild-PineCove,0.0073847095,0.04199409,0.010467719
Commerce,-0.009415103,0.012399685,0.022939414
RanchoSantaFe,0.050149694,-0.11057681,0.020916915
IndianSprings,0.0016854425,0.015903078,-0.0035451145
MissionCanyon,-0.030140484,-0.029734325,-0.0049920613
Diamond,0.050986655,0.016730107,0.035333235
CalvertCity,0.0020732775,0.013229759,0.030485956
Sewanee,-0.017566686,0.020731568,0.015379811
Montara,-0.077316985,-0.23473036,-0.012123249
Overton,-0.021314368,0.025349427,0.017111942
Victor,-0.03277888,0.015719695,0.011949628
Wrangell,-0.025234912,0.038782515,0.008595186
LakeWynonah,-0.002082043,0.0037710334,-0.07310374
Coats,0.004061559,0.008338652,-0.0054119197
Alderson,-0.0009028499,0.011896666,-0.0019048875
Covington,0.025973162,0.02342477,0.024492357
CountryClub,0.006752107,0.007680541,0.03435763
Gibsonburg,0.038387343,0.029422328,0.0053905356
LakeCrystal,0.028887164,0.011476749,0.040782444
TainterLake,0.037585378,-0.001389279,0.026862608
AntónRuíz,-0.048971646,0.078309864,0.0018141399
Raoul,-0.010770356,0.02230715,0.010349834
StateLine,0.008642891,0.007620648,-0.041109923
Matoaca,0.02358423,-0.0018277743,-0.008136962
OaklandCity,0.011816905,0.02054656,0.026543736
Pottsboro,-0.015142964,0.018167187,0.0126803415
St.Hedwig,-0.032730874,0.02203393,0.01127424
SouthHutchinson,-0.013692645,0.022858411,0.026594127
Quanah,-0.016743002,0.034916975,0.0114046475
LongNeck,0.0038826072,0.013425028,-0.019509612
TheHills,-0.025932204,0.043322187,0.01768815
IsleofHope,-0.01973692,0.026058417,0.014171667
Gambier,0.021679431,0.021400295,0.0029350917
RíoLajas,-0.050565366,0.08210192,0.00077614543
Hart,0.007695703,0.033269756,-0.008231012
SpringLake,0.0140222935,0.043500576,-0.006481917
Wautoma,0.036281034,0.008194844,0.016719969
Bono,-0.00041943035,0.026353668,0.030846301
SouthCongaree,0.0045062443,0.015821707,0.00492251
Osceola,0.038752276,0.021530913,0.010477322
SanJosé,-0.050565366,0.08210192,0.00077614543
SouthSumter,-0.0072458754,0.020099582,0.014919785
WalnutHill,-0.0066891294,0.008498605,-0.0044704187
Cumings,-0.026249746,0.029131122,0.021756852
Brooks,0.016992722,0.016761603,0.0326855
Bentleyville,0.05151228,0.022428319,-0.006560752
Bourg,-0.02224505,0.036795057,0.020780316
HudsonOaks,-0.02802941,0.040558975,0.025765134
Lennox,0.025345048,0.022352738,0.037976716
Telluride,-0.037265435,0.03515099,0.008627494
Aromas,-0.029246492,-0.057713054,0.021093054
Galva,0.033242825,0.009214995,0.037261974
Conrad,-0.023820104,0.042328794,0.013638195
Trinity,-0.010635973,0.02188969,0.015347152
Casselton,0.0013546544,0.01706526,0.038967364
CannonAFB,-0.031194272,0.044883046,0.007561948
OrchardLakeVillage,0.057683796,0.05099616,-0.02847453
ElmSprings,-0.013057685,0.015066846,0.022078391
LakeKatrine,-0.0100585725,-0.008622119,-0.07375508
Hoisington,-0.014548592,0.02897948,0.021867799
Ranger,-0.027238447,0.039269023,0.010475962
Midland,0.024541635,0.021101091,-0.014085429
Charleston,-0.010243203,0.010735092,0.017243566
NicomaPark,-0.011154493,-0.00027936697,0.022353077
Marengo,0.049294896,0.0009204742,0.044817496
OlmosPark,-0.028252726,-0.017093869,0.0068292557
MineralPoint,0.029819915,0.006318373,0.024615964
Strafford,-0.00793246,0.0033702422,0.028004037
RanchoViejo,-0.04402363,0.040213145,0.013258864
NewEgypt,0.03894011,-0.018597104,-0.08035844
WindyHills,0.021233438,0.014031217,0.035363052
Gastonville,0.05151228,0.022428319,-0.006560752
Carthage,0.020368796,0.009746779,0.028566014
WarrenAFB,-0.025562312,0.061045755,0.0074091163
Oliver,0.03029241,0.01963003,-0.0013342137
Fennimore,0.02870853,0.0057171704,0.02332697
Goldsby,-0.012121444,0.013441027,0.020124428
WindowRock,-0.036579594,0.019166073,0.01573742
FairmontCity,0.017725103,-0.017988225,0.05951579
Alianza,-0.05005336,0.075262636,0.0027440041
H.RiveraColón,-0.050565366,0.08210192,0.00077614543
Harriman,-0.010919583,0.0056412066,-0.07913055
Ross,-0.043128945,-0.11146,-0.010600246
Parksdale,-0.025207024,-0.06553837,0.004586029
Newmanstown,0.022052867,0.006160538,-0.06772282
Winters,-0.028522152,0.041095912,0.006184081
LakeviewEstates,-0.0136671625,0.016315479,0.008991617
BlueMound,-0.028618697,0.022118125,0.039232828
Hawarden,0.026989179,0.023885354,0.036730945
Woodside,0.044145174,-0.034594584,-0.16153654
Combine,-0.006247412,-0.026208648,0.0011229026
RuralHill,-0.0062740156,0.0051774583,0.014947111
MonroeCity,0.0054173474,0.009513418,0.029992424
Kentwood,-0.016990667,0.034746833,0.019199627
Trucksville,-0.0034478016,0.009683916,-0.041743282
ShadowLake,-0.050150648,0.029578887,0.023536332
Claryville,0.027926529,0.021054806,0.033984434
Deltana,-0.02320953,0.037390664,0.009154693
Wyldwood,-0.031165225,0.026003536,0.005385786
Stormstown,0.0040470273,0.008308889,-0.027245618
Maynardville,-0.007138058,-0.008820408,-0.007868555
Taylor,-0.02312158,0.038681615,0.012660763
Lavaca,-0.0058944062,-0.0021973588,0.017332377
WoodsideEast,0.0113194315,0.009285472,-0.030525144
Cathcart,-0.079031795,-0.024257949,0.022428006
FallCity,-0.05955344,0.018734608,0.023968786
Collins,-0.017319052,0.028086713,0.020476544
PleasantRidge,0.12599052,0.04920639,-0.022363003
MelrosePark,-0.0066157132,0.020368543,-0.019222438
PanoramaVillage,-0.017599156,0.028750956,0.009876604
Ingalls,0.017854443,0.025855884,0.024399986
Anchorage,0.021233438,0.014031217,0.035363052
NorthZanesville,0.022411821,0.014635588,0.005615603
Nekoosa,0.028787402,0.00876215,0.016189612
PrairieCreek,-0.013572133,0.012178986,0.018237645
MidwaySouth,-0.044294126,0.036234938,0.0055053113
MarkedTree,-0.003762676,0.02940157,0.033120573
Pinckney,0.027797014,0.02847245,-0.009185959
Crownpoint,-0.033296637,0.027290368,0.010501062
Waynesboro,-0.0062305876,0.019877808,0.020246021
Cowpens,-0.0036942286,0.0008938756,-0.0015920368
Tiburones,-0.05160135,0.07767425,0.0022615565
BarnumIsland,0.026206939,-0.004542423,-0.15354282
Lawson,0.0031629573,0.0010952124,0.028147737
Allyn,-0.08330827,-0.03179613,0.025150208
Laporte,-0.023639815,0.04582649,0.015531706
Eddystone,0.058270454,-0.018848961,-0.10295581
Perryman,0.0036307466,0.0009054538,-0.0611432
SantaClaus,0.0096572805,0.020888284,0.024702612
DaltonGardens,-0.050295033,0.0029472176,0.034404073
Neillsville,0.02350848,0.0073332735,0.014466042
LakeoftheWoods,0.026250841,0.023912048,0.030421937
Lockport,-0.02224505,0.036795057,0.020780316
Junction,-0.036495592,0.051347904,0.011402224
SpringArbor,0.020247368,0.02364065,-0.0022292025
MarcusHook,0.058270454,-0.018848961,-0.10295581
CharlottePark,-0.034627814,0.037260056,0.001007806
Thornton,0.090500765,0.004724065,0.06139346
Enfield,0.0013046516,0.012353758,-0.0029522206
Meyersdale,0.010619869,0.020437753,-0.0012540288
NorthSeekonk,0.0010444405,-0.016318059,-0.112355575
Lordsburg,-0.032179795,0.028394595,0.010223609
ElPortal,-0.04265972,-0.038260054,0.017777216
EastDublin,-0.019965816,0.034706727,0.016240468
Sisseton,-0.004587124,0.025762629,0.038880415
Lapel,0.017854443,0.025855884,0.024399986
CampoRico,-0.049786694,0.077043,0.0020662905
Carrollton,0.025072524,0.01725047,0.03704729
Bolindale,0.03261781,0.03251064,-0.009708876
St.Ignace,-0.014520923,0.043627262,-0.013284959
ColonialPineHills,-0.018491734,0.049619842,0.006809892
Danville,-0.0066853804,0.015552256,0.02176567
Hide-A-WayLake,-0.01724514,0.026738074,0.017728541
Purvis,-0.014271383,0.03067582,0.021054009
Glasco,-0.0100585725,-0.008622119,-0.07375508
ReedCity,0.012019575,0.022969851,-0.0064048464
Mayflower,-0.0010923999,0.015745834,0.024395974
Mendenhall,-0.018430103,0.024592564,0.021959359
Buckhorn,-0.03358683,0.018158166,0.007940121
Wright-PattersonAFB,0.01648213,0.026308976,0.011619483
Enon,0.01648213,0.026308976,0.011619483
ConneautLakeshore,0.010089629,0.014709207,-0.016946234
Hallowell,-0.02650975,0.00068083394,-0.036025856
Johnston,-0.010779207,0.02983515,0.009441221
NewMiami,0.037228767,0.029891659,0.006450168
Barranquitas,-0.049291577,0.07935928,0.0030312089
VirginiaGardens,-0.04265972,-0.038260054,0.017777216
SusquehannaDepot,-0.010725671,0.013220216,-0.0277261
Odell,-0.052192055,-0.0022051074,0.023632687
Icard,0.00066375535,-0.0037541655,-0.010820465
PadenCity,0.013176072,0.0073463935,0.0042048586
Poland,0.026027508,0.029507939,-0.009045625
Harlem,-0.03570989,0.050739545,0.009017281
St.Bonifacius,0.046251357,-0.00282672,0.05357243
Highspire,0.020976337,0.0028785905,-0.08237881
Decherd,-0.017566686,0.020731568,0.015379811
WhidbeyIslandStation,-0.07737811,0.018246919,0.016620329
Calera,-0.01550197,0.01725883,0.009341202
DalworthingtonGardens,-0.028725432,0.0016951021,0.030825324
Salado,-0.023807842,0.030670477,0.01281433
PineCanyon,-0.035285898,-0.027153702,0.013966482
Kinder,-0.013146497,0.04455955,0.020831563
HorseShoe,-0.0047582043,0.012105521,0.0056815427
FifeHeights,-0.102474205,-0.05397883,0.018698169
Prague,-0.016190248,0.018474761,0.017030725
LakeHeritage,0.00494999,0.0045002387,-0.05207211
Lovell,-0.012780994,0.003654225,0.021764463
Chamberlain,-0.0056615234,0.031848744,0.03264656
Timmonsville,-0.006254442,0.014648982,0.008082198
Concordia,-0.0076027047,0.0021227414,0.030119982
PineRidge,0.0046988665,0.0063970103,0.008338246
Ashville,-0.012027679,0.02236473,0.01029826
Henagar,-0.01591743,0.02686557,0.011206987
GoodHope,-0.012019183,0.024895601,0.013231279
Matamoras,-0.01624715,0.009688028,-0.053790636
RedHill,0.02412502,-0.0032747122,-0.0940377
Dillingham,-0.029194692,0.044210207,0.010727089
Rainbow,0.03375708,-0.060551196,0.023118999
MidlandCity,-0.022308022,0.04192347,0.012438418
Walters,-0.010765234,0.02517205,0.01466633
Hinton,-0.0023332322,0.010666025,0.0013400231
EastBrewton,-0.017926866,0.035848957,0.015803194
Raceland,0.009319287,0.0062361145,0.008028632
DeepRiverCenter,-0.012239734,-0.0040890197,-0.07526857
Carleton,0.047347836,0.03964032,-0.010008879
Iona,-0.03666542,-0.033571046,0.025448004
Crosslake,0.01022603,0.00992039,0.020863185
LlanoGrande,-0.044294126,0.036234938,0.0055053113
HolidayIsland,-0.015406812,0.013420847,0.017543662
McCormick,-0.011789623,0.018303607,0.013814079
Byesville,0.021995822,0.012142017,0.0048017837
Winamac,0.031608,0.023023581,0.01649898
Emsworth,0.038691744,0.017840823,-0.042584278
Crompond,-0.029376252,-0.027610116,-0.15131038
NewWilmington,0.025875611,0.019873608,-0.019993518
Wray,-0.013804566,0.031718407,0.023446538
ColoradoCity,-0.028384468,0.026830586,0.007820766
MolineAcres,0.023104873,-0.012636964,0.044715814
Maxton,-0.006686313,0.017344812,0.00182946
Hartshorne,-0.0145256175,0.016608788,0.012249291
Belgium,0.034766007,0.037059184,0.0027013146
Emporium,-0.0014618029,0.004804805,-0.011503941
Leith-Hatfield,0.02348627,0.017562615,0.0028988728
Hermann,0.0053571817,0.0069138785,0.038895857
LaSalle,-0.0024824033,-0.034193277,0.035780974
EastBernard,-0.03086316,0.04155038,0.018761242
Excelsior,0.05774956,-0.010039245,0.062106237
Anahuac,-0.03399923,0.034733877,0.01538284
WestSharyland,-0.04226552,0.028665174,0.0031256324
Neodesha,-0.0053352388,0.016782092,0.02198608
Hardinsburg,0.0073148,0.013790402,0.020518698
BelleRose,-0.015363758,0.031716358,0.02597633
Darlington,0.033728402,0.0048781466,0.026993213
Mosheim,-0.0055356706,-0.0010730396,-0.0033879145
Eastpoint,-0.02389426,0.047442928,0.014877857
PrincetonJunction,0.035103094,-0.01858936,-0.12909986
WoffordHeights,-0.0128822345,0.040663622,0.010528298
Olivia,0.025595924,0.016324775,0.038960572
Mulino,-0.07412093,-0.0021659099,0.010384097
Shenandoah,0.0056886515,0.0067884848,-0.0080193905
RogueRiver,-0.054864798,-0.07190064,0.014589976
WheelerAFB,-0.040070444,0.016709782,0.007925996
LaurelPark,-0.0047582043,0.012105521,0.0056815427
Cascade,0.040556252,0.003089485,0.029568369
EdgemontPark,0.044384133,0.026155164,-0.0018572543
McQueeney,-0.027734943,0.026913088,0.011286356
Abram,-0.04226552,0.028665174,0.0031256324
